Enemy,Initial_Diversity,Simulation,Generation,Fitness_Avg,Fitness_Std,Fitness_Max,Gain_Avg,Gain_Std,Gain_Max
1,0,1,27,94.85250552318652,2.842170943040401e-14,94.85250552318655,100.0,0.0,100.0
1,0,1,28,94.85250552318652,2.842170943040401e-14,94.85250552318655,100.0,0.0,100.0
1,0,1,29,94.85250552318652,2.842170943040401e-14,94.85250552318655,100.0,0.0,100.0
1,0,1,30,94.85250552318652,2.842170943040401e-14,94.85250552318655,100.0,0.0,100.0
1,0,1,31,94.85250552318652,2.842170943040401e-14,94.85250552318655,100.0,0.0,100.0
1,0,1,32,94.85250552318652,2.842170943040401e-14,94.85250552318655,100.0,0.0,100.0
1,0,1,33,94.85250552318652,2.842170943040401e-14,94.85250552318655,100.0,0.0,100.0
1,0,1,34,94.85250552318652,2.842170943040401e-14,94.85250552318655,100.0,0.0,100.0
1,0,1,35,94.85250552318652,2.842170943040401e-14,94.85250552318655,100.0,0.0,100.0
1,0,1,36,94.85250552318652,2.842170943040401e-14,94.85250552318655,100.0,0.0,100.0
1,0,1,37,94.85250552318652,2.842170943040401e-14,94.85250552318655,100.0,0.0,100.0
1,0,1,38,94.85250552318652,2.842170943040401e-14,94.85250552318655,100.0,0.0,100.0
1,0,1,39,94.85250552318652,2.842170943040401e-14,94.85250552318655,100.0,0.0,100.0
1,0,1,40,94.85250552318652,2.842170943040401e-14,94.85250552318655,100.0,0.0,100.0
1,0,1,41,94.85250552318652,2.842170943040401e-14,94.85250552318655,100.0,0.0,100.0
1,0,1,42,94.85250552318652,2.842170943040401e-14,94.85250552318655,100.0,0.0,100.0
1,0,1,43,94.85250552318652,2.842170943040401e-14,94.85250552318655,100.0,0.0,100.0
1,0,1,44,94.85250552318652,2.842170943040401e-14,94.85250552318655,100.0,0.0,100.0
1,0,1,45,94.85250552318652,2.842170943040401e-14,94.85250552318655,100.0,0.0,100.0
1,0,1,46,94.85250552318652,2.842170943040401e-14,94.85250552318655,100.0,0.0,100.0
1,0,1,47,94.85250552318652,2.842170943040401e-14,94.85250552318655,100.0,0.0,100.0
1,0,1,48,94.85250552318652,2.842170943040401e-14,94.85250552318655,100.0,0.0,100.0
1,0,1,49,94.85250552318652,2.842170943040401e-14,94.85250552318655,100.0,0.0,100.0
1,0,1,50,94.85250552318652,2.842170943040401e-14,94.85250552318655,100.0,0.0,100.0
1,0,1,51,94.85250552318652,2.842170943040401e-14,94.85250552318655,100.0,0.0,100.0
1,0,1,52,94.85316642430482,0.006575883098681084,94.91859563501554,100.0,0.0,100.0
1,0,1,53,94.85316642430482,0.006575883098681084,94.91859563501554,100.0,0.0,100.0
1,0,1,54,94.8538273254231,0.009252615656057795,94.91859563501554,100.0,0.0,100.0
1,0,1,55,94.8538273254231,0.009252615656057795,94.91859563501554,100.0,0.0,100.0
1,0,1,56,94.85647092989626,0.015695531928559055,94.91859563501554,100.0,0.0,100.0
1,0,1,57,94.860436336606,0.02147674426661413,94.91859563501554,100.0,0.0,100.0
1,0,1,58,94.86836715002546,0.028225971827342648,94.91859563501554,100.0,0.0,100.0
1,0,1,59,94.89414229363878,0.03190859071932538,94.91859563501554,100.0,0.0,100.0
1,0,1,60,94.91859563501562,8.526512829121202e-14,94.91859563501554,100.0,0.0,100.0
1,0,1,61,94.91859563501562,8.526512829121202e-14,94.91859563501554,100.0,0.0,100.0
1,0,1,62,94.91859563501562,8.526512829121202e-14,94.91859563501554,100.0,0.0,100.0
1,0,1,63,94.91859563501562,8.526512829121202e-14,94.91859563501554,100.0,0.0,100.0
1,0,1,64,94.91859563501562,8.526512829121202e-14,94.91859563501554,100.0,0.0,100.0
1,0,1,65,94.91859563501562,8.526512829121202e-14,94.91859563501554,100.0,0.0,100.0
1,0,1,66,94.91859563501562,8.526512829121202e-14,94.91859563501554,100.0,0.0,100.0
1,0,1,67,94.91859563501562,8.526512829121202e-14,94.91859563501554,100.0,0.0,100.0
1,0,1,68,94.91859563501562,8.526512829121202e-14,94.91859563501554,100.0,0.0,100.0
1,0,1,69,94.91859563501562,8.526512829121202e-14,94.91859563501554,100.0,0.0,100.0
1,0,1,70,94.91859563501562,8.526512829121202e-14,94.91859563501554,100.0,0.0,100.0
1,0,2,0,-5.730099782973573,8.881784197001252e-16,-5.730099782973574,-100.0,0.0,-100.0
1,0,2,1,-4.389937504869244,6.860842077612491,39.013547994715566,-98.5,7.664854858377946,-50.0
1,0,2,2,0.18392083363988262,14.116905648687318,57.023649090702065,-93.4,15.761979571107219,-30.0
1,0,2,3,12.738563270981283,19.76159470117853,57.023649090702065,-79.4,22.082572313931195,-30.0
1,0,2,4,37.439815864528725,9.624984027368702,57.023649090702065,-51.8,10.805554127392071,-30.0
1,0,2,5,43.50755419598107,7.227974404681147,57.023649090702065,-45.0,8.06225774829855,-30.0
1,0,2,6,49.6898174951084,7.336327135558401,57.023649090702065,-38.1,8.20914124619622,-30.0
1,0,2,7,57.20720706253903,1.2706803047851423,66.18586946817493,-29.8,1.3999999999999975,-20.0
1,0,2,8,57.300205200120764,1.5528569884010737,66.18586946817493,-29.7,1.705872210923191,-20.0
1,0,2,9,57.575532414885494,2.159529656877738,66.18586946817493,-29.4,2.374868417407586,-20.0
1,0,2,10,58.306654788349626,3.397447497414454,75.05982874727957,-28.6,3.746998799039044,-10.0
1,0,2,11,60.04990905944088,4.628839048180389,75.05982874727957,-26.7,5.109794516416484,-10.0
1,0,2,12,62.80546276026585,5.025529360172722,75.05982874727957,-23.7,5.595533933415115,-10.0
1,0,2,13,66.98330339632363,2.8942513887649564,84.85699681219052,-19.04,3.5830713082493775,6.0
1,0,2,14,68.07139720582146,4.102605253889638,84.85699681219052,-17.78,5.058814090278453,6.0
1,0,2,15,70.05416705994492,5.339293492191565,84.85699681219052,-15.4,6.755738301621805,6.0
1,0,2,16,74.34732357522724,4.523486656515321,84.85699681219052,-10.42,6.1076673124851775,6.0
1,0,2,17,76.74047765844155,3.6734526576388564,84.85699681219052,-7.28,6.010124790717747,6.0
1,0,2,18,78.21994385310506,4.553135622639826,84.85699681219052,-4.88,7.463618425401978,6.0
1,0,2,19,81.3651005974864,4.65590771313419,84.85699681219052,0.24,7.680000000000001,6.0
1,0,2,20,84.85699681219033,1.8474111129762605e-13,84.85699681219052,6.0,0.0,6.0
1,0,2,21,84.85699681219033,1.8474111129762605e-13,84.85699681219052,6.0,0.0,6.0
1,0,2,22,84.85699681219033,1.8474111129762605e-13,84.85699681219052,6.0,0.0,6.0
1,0,2,23,84.85699681219033,1.8474111129762605e-13,84.85699681219052,6.0,0.0,6.0
1,0,2,24,84.85699681219033,1.8474111129762605e-13,84.85699681219052,6.0,0.0,6.0
1,0,2,25,84.85699681219033,1.8474111129762605e-13,84.85699681219052,6.0,0.0,6.0
1,0,2,26,84.85699681219033,1.8474111129762605e-13,84.85699681219052,6.0,0.0,6.0
1,0,2,27,84.85699681219033,1.8474111129762605e-13,84.85699681219052,6.0,0.0,6.0
1,0,2,28,84.85699681219033,1.8474111129762605e-13,84.85699681219052,6.0,0.0,6.0
1,0,2,29,84.85699681219033,1.8474111129762605e-13,84.85699681219052,6.0,0.0,6.0
1,0,2,30,84.85699681219033,1.8474111129762605e-13,84.85699681219052,6.0,0.0,6.0
1,0,2,31,84.85699681219033,1.8474111129762605e-13,84.85699681219052,6.0,0.0,6.0
1,0,2,32,84.85699681219033,1.8474111129762605e-13,84.85699681219052,6.0,0.0,6.0
1,0,2,33,84.85699681219033,1.8474111129762605e-13,84.85699681219052,6.0,0.0,6.0
1,0,2,34,84.85699681219033,1.8474111129762605e-13,84.85699681219052,6.0,0.0,6.0
1,0,2,35,84.85699681219033,1.8474111129762605e-13,84.85699681219052,6.0,0.0,6.0
1,0,2,36,84.85699681219033,1.8474111129762605e-13,84.85699681219052,6.0,0.0,6.0
1,0,2,37,84.85699681219033,1.8474111129762605e-13,84.85699681219052,6.0,0.0,6.0
1,0,2,38,84.85699681219033,1.8474111129762605e-13,84.85699681219052,6.0,0.0,6.0
1,0,2,39,84.85699681219033,1.8474111129762605e-13,84.85699681219052,6.0,0.0,6.0
1,0,2,40,84.85699681219033,1.8474111129762605e-13,84.85699681219052,6.0,0.0,6.0
1,0,2,41,84.85699681219033,1.8474111129762605e-13,84.85699681219052,6.0,0.0,6.0
1,0,2,42,84.85699681219033,1.8474111129762605e-13,84.85699681219052,6.0,0.0,6.0
1,0,2,43,84.85699681219033,1.8474111129762605e-13,84.85699681219052,6.0,0.0,6.0
1,0,2,44,84.85699681219033,1.8474111129762605e-13,84.85699681219052,6.0,0.0,6.0
1,0,2,45,84.85699681219033,1.8474111129762605e-13,84.85699681219052,6.0,0.0,6.0
1,0,2,46,84.85699681219033,1.8474111129762605e-13,84.85699681219052,6.0,0.0,6.0
1,0,2,47,84.85699681219033,1.8474111129762605e-13,84.85699681219052,6.0,0.0,6.0
1,0,2,48,84.85699681219033,1.8474111129762605e-13,84.85699681219052,6.0,0.0,6.0
1,0,2,49,84.85699681219033,1.8474111129762605e-13,84.85699681219052,6.0,0.0,6.0
1,0,2,50,84.85699681219033,1.8474111129762605e-13,84.85699681219052,6.0,0.0,6.0
1,0,2,51,84.85699681219033,1.8474111129762605e-13,84.85699681219052,6.0,0.0,6.0
1,0,2,52,84.85699681219033,1.8474111129762605e-13,84.85699681219052,6.0,0.0,6.0
1,0,2,53,84.85699681219033,1.8474111129762605e-13,84.85699681219052,6.0,0.0,6.0
1,0,2,54,84.85699681219033,1.8474111129762605e-13,84.85699681219052,6.0,0.0,6.0
1,0,2,55,84.85699681219033,1.8474111129762605e-13,84.85699681219052,6.0,0.0,6.0
1,0,2,56,84.85699681219033,1.8474111129762605e-13,84.85699681219052,6.0,0.0,6.0
1,0,2,57,84.85699681219033,1.8474111129762605e-13,84.85699681219052,6.0,0.0,6.0
1,0,2,58,84.85699681219033,1.8474111129762605e-13,84.85699681219052,6.0,0.0,6.0
1,0,2,59,84.85699681219033,1.8474111129762605e-13,84.85699681219052,6.0,0.0,6.0
1,0,2,60,84.85699681219033,1.8474111129762605e-13,84.85699681219052,6.0,0.0,6.0
1,0,2,61,84.85699681219033,1.8474111129762605e-13,84.85699681219052,6.0,0.0,6.0
1,0,2,62,84.85699681219033,1.8474111129762605e-13,84.85699681219052,6.0,0.0,6.0
1,0,2,63,84.85699681219033,1.8474111129762605e-13,84.85699681219052,6.0,0.0,6.0
1,0,2,64,84.85699681219033,1.8474111129762605e-13,84.85699681219052,6.0,0.0,6.0
1,0,2,65,84.85699681219033,1.8474111129762605e-13,84.85699681219052,6.0,0.0,6.0
1,0,2,66,84.85699681219033,1.8474111129762605e-13,84.85699681219052,6.0,0.0,6.0
1,0,2,67,84.85699681219033,1.8474111129762605e-13,84.85699681219052,6.0,0.0,6.0
1,0,2,68,84.85699681219033,1.8474111129762605e-13,84.85699681219052,6.0,0.0,6.0
1,0,2,69,84.85699681219033,1.8474111129762605e-13,84.85699681219052,6.0,0.0,6.0
1,0,2,70,84.85699681219033,1.8474111129762605e-13,84.85699681219052,6.0,0.0,6.0
1,0,3,0,-5.730099782973573,8.881784197001252e-16,-5.730099782973574,-100.0,0.0,-100.0
1,0,3,1,-4.923076718598251,5.240346323282556,39.013547994715566,-99.1,5.847221562417482,-50.0
1,0,3,2,-1.1468917079177015,11.789163393594176,39.013547994715566,-94.9,13.152566289511702,-50.0
1,0,3,3,9.994984392493542,17.041052711559708,39.013547994715566,-82.5,19.04599695474091,-50.0
1,0,3,4,30.942842324103527,9.06127328316715,48.013547994715566,-59.1,10.207350292803714,-40.0
1,0,3,5,40.563340803832446,4.769989998872481,66.07041085661011,-48.3,5.301886456724613,-20.0
1,0,3,6,41.84233716617463,5.636473435490052,66.07041085661011,-46.9,6.276145313805292,-20.0
1,0,3,7,45.76942746712968,8.140398867583155,75.04675666571221,-42.6,9.123595782365646,-10.0
1,0,3,8,52.61199459511304,7.028903266473102,75.04675666571221,-34.9,7.809609465267782,-10.0
1,0,3,9,57.316676923907664,7.660667534506297,75.04675666571221,-29.7,8.53873526934757,-10.0
1,0,3,10,63.69142291911706,5.219425476487387,75.04675666571221,-22.6,5.765414122159824,-10.0
1,0,3,11,67.14970685792328,2.9228188343729267,75.26020708782076,-18.8,3.2496153618543917,-10.0
1,0,3,12,68.76758360778271,4.120102643070699,75.26020708782076,-17.0,4.58257569495584,-10.0
1,0,3,13,72.09096606137163,4.225440507649673,75.26020708782076,-13.3,4.702127178203501,-10.0
1,0,3,14,75.05529468259668,0.04182756956381071,75.26020708782076,-10.0,0.0,-10.0
1,0,3,15,75.05956369103885,0.05069166661479155,75.26020708782076,-10.0,0.0,-10.0
1,0,3,16,75.06810170792319,0.0640351266325652,75.26020708782076,-10.0,0.0,-10.0
1,0,3,17,75.09158125435515,0.08694011513479298,75.26020708782076,-10.0,0.0,-10.0
1,0,3,18,75.15561638098771,0.10670386387713324,75.26020708782076,-10.0,0.0,-10.0
1,0,3,19,75.26030401911292,0.0009644541785895265,75.26990021702643,-10.0,0.0,-10.0
1,0,3,20,75.65147557501228,2.738191366461922,94.85250552318655,-7.8,15.400000000000004,100.0
1,0,3,21,76.43401254939513,4.6448390395885,94.85250552318655,-3.4,26.123552591483374,100.0
1,0,3,22,77.21722393658592,5.869444701721653,94.85250552318655,1.0,33.0,100.0
1,0,3,23,78.9775464568973,7.673136027129945,94.85250552318655,10.9,43.15309954105265,100.0
1,0,3,24,83.4782910757486,9.653098025274739,94.85250552318655,36.2,54.29143578871351,100.0
1,0,3,25,93.4513610637077,4.988228167716818,94.91859563501554,92.3,28.06617180878076,100.0
1,0,3,26,94.8538273254231,0.009252615656057795,94.91859563501554,100.0,0.0,100.0
1,0,3,27,94.85581002877798,0.01440400593149218,94.91859563501554,100.0,0.0,100.0
1,0,3,28,94.85779273213284,0.01792979788183287,94.91859563501554,100.0,0.0,100.0
1,0,3,29,94.86241903996086,0.023598890173054277,94.91859563501554,100.0,0.0,100.0
1,0,3,30,94.8723325567352,0.030286294014441703,94.91859563501554,100.0,0.0,100.0
1,0,3,31,94.89414229363878,0.03190859071932538,94.91859563501554,100.0,0.0,100.0
1,0,3,32,94.91859563501562,8.526512829121202e-14,94.91859563501554,100.0,0.0,100.0
1,0,3,33,94.91859563501562,8.526512829121202e-14,94.91859563501554,100.0,0.0,100.0
1,0,3,34,94.91859563501562,8.526512829121202e-14,94.91859563501554,100.0,0.0,100.0
1,0,3,35,94.91859563501562,8.526512829121202e-14,94.91859563501554,100.0,0.0,100.0
1,0,3,36,94.91859563501562,8.526512829121202e-14,94.91859563501554,100.0,0.0,100.0
1,0,3,37,94.91859563501562,8.526512829121202e-14,94.91859563501554,100.0,0.0,100.0
1,0,3,38,94.91859563501562,8.526512829121202e-14,94.91859563501554,100.0,0.0,100.0
1,0,3,39,94.91859563501562,8.526512829121202e-14,94.91859563501554,100.0,0.0,100.0
1,0,3,40,94.91859563501562,8.526512829121202e-14,94.91859563501554,100.0,0.0,100.0
1,0,3,41,94.91859563501562,8.526512829121202e-14,94.91859563501554,100.0,0.0,100.0
1,0,3,42,94.91859563501562,8.526512829121202e-14,94.91859563501554,100.0,0.0,100.0
1,0,3,43,94.91859563501562,8.526512829121202e-14,94.91859563501554,100.0,0.0,100.0
1,0,3,44,94.91859563501562,8.526512829121202e-14,94.91859563501554,100.0,0.0,100.0
1,0,3,45,94.91859563501562,8.526512829121202e-14,94.91859563501554,100.0,0.0,100.0
1,0,3,46,94.91859563501562,8.526512829121202e-14,94.91859563501554,100.0,0.0,100.0
1,0,3,47,94.91859563501562,8.526512829121202e-14,94.91859563501554,100.0,0.0,100.0
1,0,3,48,94.91859563501562,8.526512829121202e-14,94.91859563501554,100.0,0.0,100.0
1,0,3,49,94.91859563501562,8.526512829121202e-14,94.91859563501554,100.0,0.0,100.0
1,0,3,50,94.91859563501562,8.526512829121202e-14,94.91859563501554,100.0,0.0,100.0
1,0,3,51,94.91859563501562,8.526512829121202e-14,94.91859563501554,100.0,0.0,100.0
1,0,3,52,94.91859563501562,8.526512829121202e-14,94.91859563501554,100.0,0.0,100.0
1,0,3,53,94.91859563501562,8.526512829121202e-14,94.91859563501554,100.0,0.0,100.0
1,0,3,54,94.91859563501562,8.526512829121202e-14,94.91859563501554,100.0,0.0,100.0
1,0,3,55,94.91859563501562,8.526512829121202e-14,94.91859563501554,100.0,0.0,100.0
1,0,3,56,94.91859563501562,8.526512829121202e-14,94.91859563501554,100.0,0.0,100.0
1,0,3,57,94.91859563501562,8.526512829121202e-14,94.91859563501554,100.0,0.0,100.0
1,0,3,58,94.91859563501562,8.526512829121202e-14,94.91859563501554,100.0,0.0,100.0
1,0,3,59,94.91859563501562,8.526512829121202e-14,94.91859563501554,100.0,0.0,100.0
1,0,3,60,94.91859563501562,8.526512829121202e-14,94.91859563501554,100.0,0.0,100.0
1,0,3,61,94.91859563501562,8.526512829121202e-14,94.91859563501554,100.0,0.0,100.0
1,0,3,62,94.91859563501562,8.526512829121202e-14,94.91859563501554,100.0,0.0,100.0
1,0,3,63,94.91859563501562,8.526512829121202e-14,94.91859563501554,100.0,0.0,100.0
1,0,3,64,94.91859563501562,8.526512829121202e-14,94.91859563501554,100.0,0.0,100.0
1,0,3,65,94.91859563501562,8.526512829121202e-14,94.91859563501554,100.0,0.0,100.0
1,0,3,66,94.91859563501562,8.526512829121202e-14,94.91859563501554,100.0,0.0,100.0
1,0,3,67,94.91859563501562,8.526512829121202e-14,94.91859563501554,100.0,0.0,100.0
1,0,3,68,94.91859563501562,8.526512829121202e-14,94.91859563501554,100.0,0.0,100.0
1,0,3,69,94.91859563501562,8.526512829121202e-14,94.91859563501554,100.0,0.0,100.0
1,0,3,70,94.91859563501562,8.526512829121202e-14,94.91859563501554,100.0,0.0,100.0
1,0,4,0,-5.730099782973573,8.881784197001252e-16,-5.730099782973574,-100.0,0.0,-100.0
1,0,4,1,-4.294925613770733,6.784692895913014,39.013547994715566,-98.4,7.578918128598593,-50.0
1,0,4,2,2.0680706898521897,14.259588065436905,39.22544845445559,-91.3,15.915715503865949,-50.0
