Enemy,Initial_Diversity,Simulation,Generation,Fitness_Avg,Fitness_Std,Fitness_Max,Gain_Avg,Gain_Std,Gain_Max
1,0,1,58,67.30197187973477,4.98883868885279,94.78506424239102,-16.2,20.48316381812151,100.0
1,0,1,59,67.87700724391067,6.306342117876056,94.85250552318655,-13.8,26.144980397774297,100.0
1,0,1,60,68.53750941182344,7.369732332536802,94.85250552318655,-11.3,30.582838324786046,100.0
1,0,1,61,69.09151111386663,7.874491700585283,94.85250552318655,-9.8,32.46475011454722,100.0
1,0,1,62,71.64810602666978,10.432188299470017,94.91859563501554,0.1,43.69199011260541,100.0
1,0,1,63,76.36637850707704,12.50921153795876,94.91859563501554,17.7,53.9973147480502,100.0
1,0,1,64,85.34223616144574,11.321398818193654,94.91859563501554,51.5,55.9352304008842,100.0
1,0,1,65,92.46212181068532,6.222245564358982,94.91859563501554,85.9,36.499178072937475,100.0
1,0,1,66,94.84220016741193,0.042712067250680455,94.91859563501554,100.0,0.0,100.0
1,0,1,67,94.85668313818105,0.036965652705235434,94.91859563501554,100.0,0.0,100.0
1,0,1,68,94.86241903996086,0.023598890173054277,94.91859563501554,100.0,0.0,100.0
1,0,1,69,94.86704534778887,0.027377584525976852,94.91859563501554,100.0,0.0,100.0
1,0,1,70,94.86902805114376,0.028617857891427494,94.91859563501554,100.0,0.0,100.0
1,0,2,0,-5.730099782973573,8.881784197001252e-16,-5.730099782973574,-100.0,0.0,-100.0
1,0,2,1,-4.2940815850446175,6.894342475305751,39.013547994715566,-98.4,7.709734106958579,-50.0
1,0,2,2,-0.5298525603812456,12.229829408203237,39.17991706964764,-94.2,13.651373557265197,-50.0
1,0,2,3,5.318447919340636,14.709301311377413,39.013547994715566,-87.7,16.422849935379695,-50.0
1,0,2,4,19.036617062120573,13.336489959515202,47.4793788724413,-72.4,14.907716122867376,-40.0
1,0,2,5,30.418060955541268,9.279806542688016,57.165189262937396,-59.7,10.435995400535598,-30.0
1,0,2,6,36.1984520701777,7.55399855241267,57.23167900420623,-53.2,8.471127433818953,-30.0
1,0,2,7,41.19400024983433,6.237934990355443,75.20698639161586,-47.6,6.945502141674151,-10.0
1,0,2,8,42.75223541729464,8.344065693278239,94.7742533262868,-45.0,16.278820596099706,100.0
1,0,2,9,43.49229543648173,8.929486996070287,94.7742533262868,-44.2,16.624078921853066,100.0
1,0,2,10,45.92107839450578,10.811789943400175,94.7742533262868,-41.5,17.853571071357123,100.0
1,0,2,11,46.44666018449889,9.779538169864939,75.01354799471557,-41.8,10.989085494252912,-10.0
1,0,2,12,46.89675028387523,9.55936209106139,75.01354799471557,-41.3,10.738249391777043,-10.0
